id,url,score,name,rank,n_reviews,city,Utmärkt,Hemskt,tags,Mycket bra,Medelmåttigt,county,Dåligt
1096,https://www.tripadvisor.se/Attraction_Review-g189847-d4888621-Reviews-Sofiakyrkan-Jonkoping_Jonkoping_County.html,4.5,Sofiakyrkan,5,27,Jönköping,7,0,Kyrkor och katedraler|Sevärdheter och landmärken,4,2,Jönköpings län›,0
1097,https://www.tripadvisor.se/Attraction_Review-g189847-d7020609-Reviews-Leo_s_Lekland-Jonkoping_Jonkoping_County.html,4.0,Leo's Lekland,6,14,Jönköping,1,0,Andra nöjen och aktiviteter|Spel och nöjen,8,1,Jönköpings län›,0
1098,https://www.tripadvisor.se/Attraction_Review-g189847-d4236099-Reviews-Jonkopings_Lans_Museum-Jonkoping_Jonkoping_County.html,3.0,Jönköpings Läns Museum,7,14,Jönköping,2,0,Specialmuseer|Museer,1,1,Jönköpings län›,2
1099,https://www.tripadvisor.se/Attraction_Review-g189847-d5990261-Reviews-Radiomuseet-Jonkoping_Jonkoping_County.html,4.0,Radiomuseet,8,7,Jönköping,2,0,Specialmuseer|Museer,1,2,Jönköpings län›,0
1100,https://www.tripadvisor.se/Attraction_Review-g189847-d4606255-Reviews-Rosenlundsbadets_Aventyrsbad-Jonkoping_Jonkoping_County.html,3.5,Rosenlundsbadets Äventyrsbad ,9,15,Jönköping,1,0,Andra nöjen och aktiviteter|Spel och nöjen,6,2,Jönköpings län›,4
1101,https://www.tripadvisor.se/Attraction_Review-g189847-d7690522-Reviews-Shooters_Biljard-Jonkoping_Jonkoping_County.html,4.5,Shooters Biljard,10,4,Jönköping,0,0,"Spelhallar och nöjesplatser|Bar-, klubb- och pubrundor|Spel och nöjen|Nattliv|Rundturer",3,0,Jönköpings län›,0
1102,https://www.tripadvisor.se/Attraction_Review-g189847-d8818774-Reviews-A6_Paintballpark-Jonkoping_Jonkoping_County.html,4.0,A6 Paintballpark,11,3,Jönköping,1,0,Andra friluftsaktiviteter|Friluftsaktiviteter,1,1,Jönköpings län›,0
1103,https://www.tripadvisor.se/Attraction_Review-g189847-d4546356-Reviews-Karlssons_Salonger-Jonkoping_Jonkoping_County.html,3.5,Karlssons Salonger,12,3,Jönköping,0,0,Barer och klubbar|Nattliv,2,0,Jönköpings län›,0
1104,https://www.tripadvisor.se/Attraction_Review-g679660-d3912223-Reviews-Vaxholms_Fastnings_Museum-Vaxholm.html,4.5,Vaxholms Fästnings Museum,1,30,Vaxholm,7,0,Historiska museer|Museer,5,0,Stockholms län›,0
1105,https://www.tripadvisor.se/Attraction_Review-g679660-d4452805-Reviews-Cafe_Hembygdsgarden-Vaxholm.html,4.5,Cafe Hembygdsgarden,2,21,Vaxholm,2,0,Kaféer|Nattliv,2,0,Stockholms län›,0
1106,https://www.tripadvisor.se/Attraction_Review-g679660-d3912262-Reviews-Vaxholms_Kyrka-Vaxholm.html,4.0,Vaxholms Kyrka,3,22,Vaxholm,0,0,Kyrkor och katedraler|Sevärdheter och landmärken,1,3,Stockholms län›,0
1107,https://www.tripadvisor.se/Attraction_Review-g679660-d3912266-Reviews-Batteriparken-Vaxholm.html,4.0,Batteriparken,4,8,Vaxholm,0,0,Parker|Natur och parker,1,0,Stockholms län›,0
1108,https://www.tripadvisor.se/Attraction_Review-g679660-d3912226-Reviews-Bogesunds_Slott-Vaxholm.html,4.5,Bogesunds Slott,5,7,Vaxholm,2,0,Slott|Sevärdheter och landmärken,3,0,Stockholms län›,0
1109,https://www.tripadvisor.se/Attraction_Review-g679660-d8558022-Reviews-Hjerter_Kung-Vaxholm.html,5.0,Hjerter Kung,6,2,Vaxholm,2,0,Båtturer|Vattensport och rundturer med båt|Friluftsaktiviteter|Rundturer,0,0,Stockholms län›,0
1110,https://www.tripadvisor.se/Attraction_Review-g679660-d3912181-Reviews-Galleri_Lena_Linderholm-Vaxholm.html,3.5,Galleri Lena Linderholm,7,6,Vaxholm,2,1,Konstgallerier|Museer|Shopping,2,0,Stockholms län›,1
1111,https://www.tripadvisor.se/Attraction_Review-g679660-d9725957-Reviews-Ostmakeriet_pa_Rindo-Vaxholm.html,5.0,Ostmakeriet på Rindö,8,1,Vaxholm,1,0,Souvenir- och specialaffärer|Shopping,0,0,Stockholms län›,0
1112,https://www.tripadvisor.se/Attraction_Review-g679660-d6726166-Reviews-Skargardens_Kanotcenter-Vaxholm.html,5.0,Skärgårdens Kanotcenter,9,1,Vaxholm,1,0,Uthyrning av utrustning|Friluftsaktiviteter,0,0,Stockholms län›,0
1113,https://www.tripadvisor.se/Attraction_Review-g679660-d3912065-Reviews-Roddarhuset-Vaxholm.html,3.0,Roddarhuset,10,1,Vaxholm,0,0,Konstgallerier|Museer|Shopping,0,1,Stockholms län›,0
1114,https://www.tripadvisor.se/Attraction_Review-g679660-d10263234-Reviews-Waxholmsguiderna-Vaxholm.html,1.0,Waxholmsguiderna,11,1,Vaxholm,0,1,Fisketurer och -charter|Rundturer|Friluftsaktiviteter|Vattensport och rundturer med båt,0,0,Stockholms län›,0
1115,https://www.tripadvisor.se/Attraction_Review-g679660-d3693379-Reviews-Segway_Event_Vaxholm-Vaxholm.html,,Segway Event - Vaxholm,12,,Vaxholm,,,Segway-turer|Rundturer,,,Stockholms län›,
1116,https://www.tripadvisor.se/Attraction_Review-g774912-d4442960-Reviews-Lights_Over_Lapland-Abisko_Norrbotten_County.html,5.0,Lights Over Lapland,1,243,Abisko,4,0,Andra friluftsaktiviteter|Friluftsaktiviteter,0,0,Norrbottens län›,0
1117,https://www.tripadvisor.se/Attraction_Review-g774912-d1027781-Reviews-Abisko_National_Park-Abisko_Norrbotten_County.html,4.5,Abisko Nationalpark,2,175,Abisko,8,0,Nationalparker|Natur och parker,1,0,Norrbottens län›,0
1118,https://www.tripadvisor.se/Attraction_Review-g774912-d5533627-Reviews-LapplandMedia_PhotoAdventures-Abisko_Norrbotten_County.html,5.0,LapplandMedia & PhotoAdventures,3,85,Abisko,5,0,Sightseeing-turer|Rundturer,1,0,Norrbottens län›,0
1119,https://www.tripadvisor.se/Attraction_Review-g774912-d645638-Reviews-Aurora_Sky_Station-Abisko_Norrbotten_County.html,4.0,Aurora Sky Station,4,131,Abisko,1,1,Observatorier och planetarier|Museer,1,1,Norrbottens län›,1
1120,https://www.tripadvisor.se/Attraction_Review-g774912-d5038209-Reviews-Abisko_Dogsled_Day_Tours-Abisko_Norrbotten_County.html,5.0,Abisko Dogsled - Day Tours,5,37,Abisko,1,0,Natur- och vildmarksturer|Friluftsaktiviteter|Rundturer,0,0,Norrbottens län›,0
1121,https://www.tripadvisor.se/Attraction_Review-g774912-d7786455-Reviews-Activities_in_Abisko-Abisko_Norrbotten_County.html,5.0,Activities in Abisko,6,21,Abisko,2,0,Safarier|Natur- och vildmarksturer|Natursköna vägar|Skid- och snöturer|Terrängfordonsturer|Rundturer|Sevärdheter och landmärken|Friluftsaktiviteter|Mer,0,0,Norrbottens län›,0
1122,https://www.tripadvisor.se/Attraction_Review-g774912-d9717818-Reviews-Tornetrask-Abisko_Norrbotten_County.html,4.5,Torneträsk,7,11,Abisko,1,0,Vattendrag|Natur- och vildmarksområden|Natur och parker,0,0,Norrbottens län›,0
1123,https://www.tripadvisor.se/Attraction_Review-g774912-d7376247-Reviews-Arctic_Peak-Abisko_Norrbotten_County.html,4.0,Arctic Peak,8,13,Abisko,6,1,Sightseeing-turer|Rundturer,5,0,Norrbottens län›,1
1124,https://www.tripadvisor.se/Attraction_Review-g774912-d5984133-Reviews-Abisko_Guide_Day_Tours-Abisko_Norrbotten_County.html,4.5,Abisko Guide - Day Tours,9,11,Abisko,8,1,Sightseeing-turer|Rundturer,2,0,Norrbottens län›,0
1125,https://www.tripadvisor.se/Attraction_Review-g774912-d6580227-Reviews-Peters_Fjallkonsult_Tours-Abisko_Norrbotten_County.html,5.0,Peters Fjällkonsult Private Tours,10,3,Abisko,1,0,Privata rundturer|Rundturer,0,0,Norrbottens län›,0
1126,https://www.tripadvisor.se/Attraction_Review-g774912-d7335413-Reviews-Mount_Njulla-Abisko_Norrbotten_County.html,5.0,Mount Njulla,11,1,Abisko,1,0,Andra friluftsaktiviteter|Friluftsaktiviteter,0,0,Norrbottens län›,0
1127,https://www.tripadvisor.se/Attraction_Review-g3228460-d3957229-Reviews-Husaby_Kyrka-Gotene_Vastra_Gotaland_County_West_Coast.html,4.5,Husaby Kyrka,1,10,Götene,3,0,Kyrkor och katedraler|Sevärdheter och landmärken,1,0,Västra Götalands län›,0
1128,https://www.tripadvisor.se/Attraction_Review-g3228460-d4932641-Reviews-Martorpsfallet-Gotene_Vastra_Gotaland_County_West_Coast.html,4.5,Martorpsfallet,2,3,Götene,1,0,Andra friluftsaktiviteter|Friluftsaktiviteter,1,0,Västra Götalands län›,0
1129,https://www.tripadvisor.se/Attraction_Review-g3228460-d8029043-Reviews-Rabacks_Mekaniska_Stenhuggeri-Gotene_Vastra_Gotaland_County_West_Coast.html,4.5,Råbäcks Mekaniska Stenhuggeri,3,3,Götene,2,0,Kulturhus|Pir- och strandpromenader|Historiska platser|Lärorika platser|Intressanta platser och landmärken|Sevärdheter och landmärken|Mer,1,0,Västra Götalands län›,0
1130,https://www.tripadvisor.se/Attraction_Review-g3228460-d4976443-Reviews-Osterplana_Hed_och_Vall-Gotene_Vastra_Gotaland_County_West_Coast.html,5.0,Österplana Hed och Vall,4,1,Götene,1,0,Andra friluftsaktiviteter|Friluftsaktiviteter,0,0,Västra Götalands län›,0
1131,https://www.tripadvisor.se/Attraction_Review-g3228460-d5113379-Reviews-Sigrid_Storrada-Gotene_Vastra_Gotaland_County_West_Coast.html,4.0,Sigrid Storråda,5,1,Götene,0,0,Intressanta platser och landmärken|Sevärdheter och landmärken,1,0,Västra Götalands län›,0
1132,https://www.tripadvisor.se/Attraction_Review-g3228460-d4953638-Reviews-Gotene_Kyrka-Gotene_Vastra_Gotaland_County_West_Coast.html,4.0,Götene Kyrka,6,1,Götene,0,0,Kyrkor och katedraler|Sevärdheter och landmärken,1,0,Västra Götalands län›,0
1133,https://www.tripadvisor.se/Attraction_Review-g3228460-d8071212-Reviews-Kinne_Vedums_kyrka-Gotene_Vastra_Gotaland_County_West_Coast.html,,Kinne-Vedums kyrka,7,,Götene,,,Kyrkor och katedraler|Sevärdheter och landmärken,,,Västra Götalands län›,
1134,https://www.tripadvisor.se/Attraction_Review-g3228460-d6634313-Reviews-Kestad_Kyrka-Gotene_Vastra_Gotaland_County_West_Coast.html,,Kestad Kyrka,8,,Götene,,,Kyrkor och katedraler|Sevärdheter och landmärken,,,Västra Götalands län›,
1135,https://www.tripadvisor.se/Attraction_Review-g3228460-d5566940-Reviews-Vasterplana_Storang-Gotene_Vastra_Gotaland_County_West_Coast.html,,Västerplana Storäng,9,,Götene,,,Andra friluftsaktiviteter|Friluftsaktiviteter,,,Västra Götalands län›,
1136,https://www.tripadvisor.se/Attraction_Review-g3228460-d5113380-Reviews-Levene_Ang-Gotene_Vastra_Gotaland_County_West_Coast.html,,Levene Äng,10,,Götene,,,Andra friluftsaktiviteter|Friluftsaktiviteter,,,Västra Götalands län›,
1137,https://www.tripadvisor.se/Attraction_Review-g3228460-d4187774-Reviews-Skalvums_Kyrka-Gotene_Vastra_Gotaland_County_West_Coast.html,,Skälvums Kyrka,11,,Götene,,,Kyrkor och katedraler|Sevärdheter och landmärken,,,Västra Götalands län›,
1138,https://www.tripadvisor.se/Attraction_Review-g3228460-d4187530-Reviews-Vasterplana_Kyrka-Gotene_Vastra_Gotaland_County_West_Coast.html,,Västerplana Kyrka,12,,Götene,,,Kyrkor och katedraler|Sevärdheter och landmärken,,,Västra Götalands län›,
1139,https://www.tripadvisor.se/Attraction_Review-g189892-d3613327-Reviews-Hallands_Kulturhistoriska_Museum_och_Varbergs_fastning-Varberg_Varberg_Municipali.html,4.0,Hallands Kulturhistoriska Museum och Varbergs fästning,1,44,Varberg,9,1,Specialmuseer|Museer,13,1,Hallands län›,0
1140,https://www.tripadvisor.se/Attraction_Review-g189892-d502004-Reviews-World_Heritage_Grimeton_Radio_Station-Varberg_Varberg_Municipality_Halland_County_.html,4.5,Världsarvet Grimeton Radiostation,2,40,Varberg,13,1,Specialmuseer|Museer,7,3,Hallands län›,0
1141,https://www.tripadvisor.se/Attraction_Review-g189892-d3612666-Reviews-Varbergs_Kallbadhus-Varberg_Varberg_Municipality_Halland_County_West_Coast.html,4.5,Varbergs Kallbadhus,3,22,Varberg,12,0,Span|Spa och välmående,2,1,Hallands län›,0
1142,https://www.tripadvisor.se/Attraction_Review-g189892-d3981301-Reviews-Naturum_Getteron-Varberg_Varberg_Municipality_Halland_County_West_Coast.html,4.5,Naturum Getterön,4,22,Varberg,5,0,Natur- och vildmarksområden|Natur och parker,3,1,Hallands län›,1
1143,https://www.tripadvisor.se/Attraction_Review-g189892-d4368329-Reviews-Getteron_5_e_vik-Varberg_Varberg_Municipality_Halland_County_West_Coast.html,4.5,Getterön 5:e vik,5,10,Varberg,7,0,Andra friluftsaktiviteter|Friluftsaktiviteter,2,0,Hallands län›,0
1144,https://www.tripadvisor.se/Attraction_Review-g189892-d4544147-Reviews-Kulturhuset_Komedianten-Varberg_Varberg_Municipality_Halland_County_West_Coast.html,4.5,Kulturhuset Komedianten,6,6,Varberg,3,0,Intressanta platser och landmärken|Sevärdheter och landmärken,2,1,Hallands län›,0
1145,https://www.tripadvisor.se/Attraction_Review-g189892-d6930245-Reviews-Fladenbatarna-Varberg_Varberg_Municipality_Halland_County_West_Coast.html,4.5,Fladenbåtarna,7,5,Varberg,3,0,Andra friluftsaktiviteter|Friluftsaktiviteter,2,0,Hallands län›,0
1146,https://www.tripadvisor.se/Attraction_Review-g189892-d4459146-Reviews-Borras_Skara-Varberg_Varberg_Municipality_Halland_County_West_Coast.html,4.5,Borrås Skåra,8,4,Varberg,2,0,Andra friluftsaktiviteter|Friluftsaktiviteter,2,0,Hallands län›,0
1147,https://www.tripadvisor.se/Attraction_Review-g189892-d6846982-Reviews-Teater_Varberg-Varberg_Varberg_Municipality_Halland_County_West_Coast.html,4.5,Teater Varberg,9,5,Varberg,1,0,Intressanta platser och landmärken|Sevärdheter och landmärken,3,0,Hallands län›,0
1148,https://www.tripadvisor.se/Attraction_Review-g189892-d9558911-Reviews-Leninbadet-Varberg_Varberg_Municipality_Halland_County_West_Coast.html,4.5,Leninbadet,10,3,Varberg,2,0,Span|Spa och välmående,1,0,Hallands län›,0
1149,https://www.tripadvisor.se/Attraction_Review-g189892-d8531057-Reviews-Getteron_1_a_vik-Varberg_Varberg_Municipality_Halland_County_West_Coast.html,4.5,Getterön 1:a vik,11,3,Varberg,1,0,Stränder|Natur och parker|Friluftsaktiviteter,0,0,Hallands län›,0
1150,https://www.tripadvisor.se/Attraction_Review-g189892-d8327467-Reviews-SegwayMetro-Varberg_Varberg_Municipality_Halland_County_West_Coast.html,,SegwayMetro,12,,Varberg,,,Segway-turer|Uthyrning av utrustning|Rundturer|Friluftsaktiviteter,,,Hallands län›,
1151,https://www.tripadvisor.se/Attraction_Review-g670665-d8825650-Reviews-Mall_of_Scandinavia-Solna.html,4.0,Mall of Scandinavia,1,140,Solna,30,2,Gallerior|Shopping,43,15,Stockholms län›,4
1152,https://www.tripadvisor.se/Attraction_Review-g670665-d3611285-Reviews-Friends_Arena-Solna.html,4.0,Friends Arena,2,170,Solna,21,8,Arenor och idrottsarenor|Sevärdheter och landmärken,24,21,Stockholms län›,18
1153,https://www.tripadvisor.se/Attraction_Review-g670665-d6981303-Reviews-Ulriksdals_Slottspark-Solna.html,4.5,Ulriksdals Slottspark,3,21,Solna,5,0,Parker|Natur och parker,5,1,Stockholms län›,0
1154,https://www.tripadvisor.se/Attraction_Review-g670665-d591859-Reviews-Ulriksdal_Palace-Solna.html,4.0,Ulriksdal Palace,4,20,Solna,2,0,Slott|Historiska platser|Sevärdheter och landmärken,4,1,Stockholms län›,1
1155,https://www.tripadvisor.se/Attraction_Review-g670665-d7217910-Reviews-Filmstaden-Solna.html,4.5,Filmstaden,5,12,Solna,3,0,Intressanta platser och landmärken|Kaféer|Historie- och kulturarvsturer|Historiska platser|Biografer|Sevärdheter och landmärken|Nattliv|Spel och nöjen|Rundturer|Mer,6,0,Stockholms län›,0
1156,https://www.tripadvisor.se/Attraction_Review-g670665-d3617048-Reviews-North_Burial_Ground-Solna.html,4.5,Norra Begravningsplatsen,6,8,Solna,1,0,Kyrkogårdar|Sevärdheter och landmärken,3,0,Stockholms län›,0
1157,https://www.tripadvisor.se/Attraction_Review-g670665-d7222429-Reviews-Haga_Royal_Castle-Solna.html,4.5,Haga Royal Castle,7,6,Solna,0,0,Slott|Sevärdheter och landmärken,0,1,Stockholms län›,0
1158,https://www.tripadvisor.se/Attraction_Review-g670665-d7222442-Reviews-Karlberg_Palace-Solna.html,4.0,Karlberg Palace,8,6,Solna,1,0,Intressanta platser och landmärken|Sevärdheter och landmärken,0,1,Stockholms län›,0
1159,https://www.tripadvisor.se/Attraction_Review-g670665-d10245464-Reviews-Filmstaden_Scandinavia-Solna.html,5.0,Filmstaden Scandinavia,9,2,Solna,2,0,Biografer|Spel och nöjen,0,0,Stockholms län›,0
1160,https://www.tripadvisor.se/Attraction_Review-g670665-d1027783-Reviews-Angso_National_Park-Solna.html,4.5,Ängsö nationalpark,10,2,Solna,1,0,Nationalparker|Natur och parker,1,0,Stockholms län›,0
1161,https://www.tripadvisor.se/Attraction_Review-g670665-d8605962-Reviews-Kanotcenter_Svima-Solna.html,4.0,Kanotcenter Svima,11,1,Solna,0,0,Uthyrning av utrustning|Kanot- och kajakpaddling|Friluftsaktiviteter|Vattensport och rundturer med båt|Rundturer,1,0,Stockholms län›,0
1162,https://www.tripadvisor.se/Attraction_Review-g670665-d7262844-Reviews-Sturebadet_Haga-Solna.html,2.5,Sturebadet Haga,12,9,Solna,0,3,Span|Spa och välmående,4,0,Stockholms län›,0
1163,https://www.tripadvisor.se/Attraction_Review-g189810-d285863-Reviews-Jamtli_Jamtlands_lans_museum-Ostersund_Jamtland_County_Jamtland_and_Harjedalen.html,4.5,"Jamtli, Jämtlands läns museum",1,89,Östersund,33,0,Historiska museer|Museer,12,4,Jämtlands län›,0
1164,https://www.tripadvisor.se/Attraction_Review-g189810-d1549012-Reviews-Inlandsbanan-Ostersund_Jamtland_County_Jamtland_and_Harjedalen.html,4.5,Inlandsbanan,2,36,Östersund,4,0,Natursköna tågresor|Rundturer,3,0,Jämtlands län›,0
1165,https://www.tripadvisor.se/Attraction_Review-g189810-d6703431-Reviews-Storsjobadet-Ostersund_Jamtland_County_Jamtland_and_Harjedalen.html,4.0,Storsjöbadet,3,27,Östersund,1,0,Andra nöjen och aktiviteter|Spel och nöjen,8,2,Jämtlands län›,0
1166,https://www.tripadvisor.se/Attraction_Review-g189810-d7715415-Reviews-Frosotornet-Ostersund_Jamtland_County_Jamtland_and_Harjedalen.html,4.0,Frösötornet,4,15,Östersund,3,0,Utsiktsdäck och utsiktstorn|Utkikspunkter|Sevärdheter och landmärken,5,1,Jämtlands län›,0
1167,https://www.tripadvisor.se/Attraction_Review-g189810-d3696260-Reviews-Locknekratern_Meteoritcenter-Ostersund_Jamtland_County_Jamtland_and_Harjedalen.html,5.0,Locknekratern - Meteoritcenter,5,7,Östersund,6,0,Specialmuseer|Museer,1,0,Jämtlands län›,0
1168,https://www.tripadvisor.se/Attraction_Review-g189810-d6931480-Reviews-Tysjoarna-Ostersund_Jamtland_County_Jamtland_and_Harjedalen.html,4.5,Tysjöarna,6,7,Östersund,3,0,Andra friluftsaktiviteter|Friluftsaktiviteter,3,0,Jämtlands län›,0
1169,https://www.tripadvisor.se/Attraction_Review-g189810-d7071719-Reviews-Froso_Zoo-Ostersund_Jamtland_County_Jamtland_and_Harjedalen.html,3.0,Frösö Zoo,7,10,Östersund,1,0,Natur och parker|Friluftsaktiviteter|Djurparker och akvarier,0,3,Jämtlands län›,3
1170,https://www.tripadvisor.se/Attraction_Review-g189810-d6653232-Reviews-Teknikland-Ostersund_Jamtland_County_Jamtland_and_Harjedalen.html,4.5,Teknikland,8,3,Östersund,2,0,Specialmuseer|Museer,1,0,Jämtlands län›,0
1171,https://www.tripadvisor.se/Attraction_Review-g189810-d9553160-Reviews-Woolpower_AB-Ostersund_Jamtland_County_Jamtland_and_Harjedalen.html,5.0,Woolpower AB,9,2,Östersund,2,0,Souvenir- och specialaffärer|Shopping,0,0,Jämtlands län›,0
1172,https://www.tripadvisor.se/Attraction_Review-g189810-d6931488-Reviews-Badplats_Boleviken-Ostersund_Jamtland_County_Jamtland_and_Harjedalen.html,4.0,Badplats Böleviken,10,1,Östersund,0,0,Andra friluftsaktiviteter|Friluftsaktiviteter,1,0,Jämtlands län›,0
1173,https://www.tripadvisor.se/Attraction_Review-g1954017-d4818601-Reviews-Froso_Handtryck-Froson_Ostersund_Jamtland_County_Jamtland_and_Harjedalen.html,,Frösö Handtryck,1,,Frösön,,,Souvenir- och specialaffärer|Shopping,,,Jämtlands län›,
1174,https://www.tripadvisor.se/Attraction_Review-g189818-d6211979-Reviews-Guitars_the_Museum-Umea_Vasterbotten_County.html,4.5,Guitars the Museum,1,111,Umeå,41,0,Specialmuseer|Museer,13,4,Västerbottens län›,1
1175,https://www.tripadvisor.se/Attraction_Review-g189818-d3612912-Reviews-Vasterbottens_Museum-Umea_Vasterbotten_County.html,4.5,Västerbottens Museum,2,54,Umeå,7,0,Specialmuseer|Kaféer|Konstmuseer|Historiska museer|Nattliv|Museer|Mer,13,2,Västerbottens län›,0
1176,https://www.tripadvisor.se/Attraction_Review-g189818-d6777327-Reviews-Bildmuseet-Umea_Vasterbotten_County.html,4.5,Bildmuseet,3,58,Umeå,19,0,Arkitektoniska byggnader|Konstmuseer|Museer|Sevärdheter och landmärken,9,3,Västerbottens län›,0
1177,https://www.tripadvisor.se/Attraction_Review-g189818-d2237964-Reviews-Umedalen_Skulptur-Umea_Vasterbotten_County.html,4.0,Umedalen Skulptur,4,48,Umeå,11,0,Parker|Natur och parker,8,2,Västerbottens län›,0
1178,https://www.tripadvisor.se/Attraction_Review-g189818-d8353098-Reviews-Umea_Ostra_Railway_Station-Umea_Vasterbotten_County.html,4.0,Umea Ostra Railway Station,5,14,Umeå,3,0,Arkitektoniska byggnader|Sevärdheter och landmärken,4,2,Västerbottens län›,0
1179,https://www.tripadvisor.se/Attraction_Review-g189818-d7180021-Reviews-Grossjon_Nature_Reserve-Umea_Vasterbotten_County.html,4.5,Grössjön Naturreservat,6,7,Umeå,2,0,Natur- och vildmarksområden|Natur och parker,2,0,Västerbottens län›,0
1180,https://www.tripadvisor.se/Attraction_Review-g189818-d8531039-Reviews-Arboretum_Norr-Umea_Vasterbotten_County.html,4.0,Arboretum Norr,7,8,Umeå,1,0,Cykelleder|Vandringsleder|Natur- och vildmarksområden|Vattendrag|Trädgårdar|Friluftsaktiviteter|Natur och parker|Mer,3,1,Västerbottens län›,0
1181,https://www.tripadvisor.se/Attraction_Review-g189818-d7131154-Reviews-Haunted_Umea_Ghost_walk-Umea_Vasterbotten_County.html,5.0,Hemsökta Umeå: Spökvandring,8,5,Umeå,4,0,Spök- och vampyrturer|Rundturer,1,0,Västerbottens län›,0
1182,https://www.tripadvisor.se/Attraction_Review-g189818-d8332390-Reviews-Tegs_Kyrkan-Umea_Vasterbotten_County.html,3.5,Tegs Kyrkan,9,8,Umeå,0,0,Kyrkor och katedraler|Sevärdheter och landmärken,2,1,Västerbottens län›,1
1183,https://www.tripadvisor.se/Attraction_Review-g189818-d4771067-Reviews-Umevatoriet-Umea_Vasterbotten_County.html,4.5,Umevatoriet,10,3,Umeå,1,0,Specialmuseer|Museer,0,0,Västerbottens län›,0
1184,https://www.tripadvisor.se/Attraction_Review-g189818-d7715405-Reviews-Megazone_Umea-Umea_Vasterbotten_County.html,4.0,Megazone Umeå,11,4,Umeå,2,0,Spelhallar och nöjesplatser|Spel och nöjen,0,1,Västerbottens län›,0
1185,https://www.tripadvisor.se/Attraction_Review-g777787-d3915751-Reviews-Lacko_Slott-Lidkoping_Vastra_Gotaland_County_West_Coast.html,4.5,Läckö Slott,1,125,Lidköping,36,1,Slott|Sevärdheter och landmärken,27,3,Västra Götalands län›,1
1186,https://www.tripadvisor.se/Attraction_Review-g777787-d7348763-Reviews-Spikens_Fiskehamn-Lidkoping_Vastra_Gotaland_County_West_Coast.html,4.5,Spikens Fiskehamn,2,31,Lidköping,8,0,Intressanta platser och landmärken|Sevärdheter och landmärken,10,1,Västra Götalands län›,0
1187,https://www.tripadvisor.se/Attraction_Review-g777787-d3957236-Reviews-Rorstrands_musuem-Lidkoping_Vastra_Gotaland_County_West_Coast.html,4.0,Rörstrands musuem,3,33,Lidköping,7,0,Specialmuseer|Museer,12,4,Västra Götalands län›,0
1188,https://www.tripadvisor.se/Attraction_Review-g777787-d7129055-Reviews-Hindens_Rev-Lidkoping_Vastra_Gotaland_County_West_Coast.html,4.5,Hindens Rev,4,11,Lidköping,7,0,Andra friluftsaktiviteter|Friluftsaktiviteter,3,0,Västra Götalands län›,0
1189,https://www.tripadvisor.se/Attraction_Review-g777787-d3981377-Reviews-Vanermuseet-Lidkoping_Vastra_Gotaland_County_West_Coast.html,4.5,Vänermuseet ,5,6,Lidköping,4,0,Specialmuseer|Museer,2,0,Västra Götalands län›,0
1190,https://www.tripadvisor.se/Attraction_Review-g777787-d4894867-Reviews-Stro_Kyrka-Lidkoping_Vastra_Gotaland_County_West_Coast.html,5.0,Strö Kyrka,6,2,Lidköping,1,0,Kyrkor och katedraler|Sevärdheter och landmärken,0,0,Västra Götalands län›,0
1191,https://www.tripadvisor.se/Attraction_Review-g777787-d8531181-Reviews-Skaraborgsleder-Lidkoping_Vastra_Gotaland_County_West_Coast.html,3.5,Skaraborgsleder,7,3,Lidköping,0,0,Vandringsleder|Natur och parker|Friluftsaktiviteter,2,1,Västra Götalands län›,0
1192,https://www.tripadvisor.se/Attraction_Review-g777787-d7092352-Reviews-Lidkopings_Bowlinghall-Lidkoping_Vastra_Gotaland_County_West_Coast.html,4.5,Lidköpings Bowlinghall,8,2,Lidköping,0,0,Bowlinghallar|Spel och nöjen,1,0,Västra Götalands län›,0
1193,https://www.tripadvisor.se/Attraction_Review-g777787-d10059251-Reviews-Kallandso_Hembygdsgard-Lidkoping_Vastra_Gotaland_County_West_Coast.html,4.0,Kållandsö Hembygdsgård,9,1,Lidköping,0,0,Arkitektoniska byggnader|Intressanta platser och landmärken|Kulturhus|Sevärdheter och landmärken|Mer,1,0,Västra Götalands län›,0
1194,https://www.tripadvisor.se/Attraction_Review-g777787-d7314015-Reviews-Touch_of_Aloha_Massage-Lidkoping_Vastra_Gotaland_County_West_Coast.html,3.5,Touch of Aloha Massage,10,3,Lidköping,1,0,Span|Spa och välmående,0,0,Västra Götalands län›,0
1195,https://www.tripadvisor.se/Attraction_Review-g777787-d10248556-Reviews-Villa_Giacomina_Parken-Lidkoping_Vastra_Gotaland_County_West_Coast.html,,Villa Giacomina Parken,11,,Lidköping,,,Stränder|Parker|Trädgårdar|Natur och parker|Friluftsaktiviteter|Mer,,,Västra Götalands län›,
1196,https://www.tripadvisor.se/Attraction_Review-g227950-d7056189-Reviews-Nordanaparken-Skelleftea_Vasterbotten_County.html,4.0,Nordanåparken,1,17,Skellefteå,1,0,Parker|Natur och parker,8,3,Västerbottens län›,0
1197,https://www.tripadvisor.se/Attraction_Review-g227950-d3693771-Reviews-Discgolf_Terminalen-Skelleftea_Vasterbotten_County.html,4.5,Discgolf Terminalen,2,4,Skellefteå,1,0,Hälso-/fitnessklubbar och gym|Spa och välmående,0,0,Västerbottens län›,0
